"datasetID","study","genus","species","woody","provenance.lat","provenance.long","continent","year","fieldchill","fieldsample.date","chilltemp","chillphotoperiod","chilldays","forcetemp","forcetemp_night","photoperiod_day","photoperiod_night","respvar","response","response.time","respvar.simple","Exp_Chilling_Hours","Exp_Utah_Model","Exp_Chill_portions","Field_Chilling_Hours","Field_Utah_Model","Field_Chill_portions","Total_Chilling_Hours","Total_Utah_Model","Total_Chill_portions","forceday","forcenight","photonight","photo","force"
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","1.5","0","98","mean of 9, 12, 15","mean of 9, 12, 15","8","16","degreedaystobudburst","timeonly",89,"thermaltime",2352,1176,54.2315962221777,933,944.5,46.5134897275538,3285,2120.5,100.745085949731,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",60.5,10.167,"europe",1994,"","25-Nov-1993","1.5","0","98","mean of 9, 12, 15","mean of 9, 12, 15","8","16","degreedaystobudburst","timeonly",204,"thermaltime",2352,1176,54.2315962221777,938,922.5,44.3054439754136,3290,2098.5,98.5370401975913,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",60.5,10.167,"europe",1994,"","25-Nov-1993","3","0","111","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",1,"daystobudburst",2664,2664,74.1858024623876,938,922.5,44.3054439754136,3602,3586.5,118.491246437801,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","3","0","111","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",4,"daystobudburst",2664,2664,74.1858024623876,933,944.5,46.5134897275538,3597,3608.5,120.699292189941,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","3","0","39","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",17,"daystobudburst",936,936,25.5135653955933,933,944.5,46.5134897275538,1869,1880.5,72.0270551231471,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",60.5,10.167,"europe",1994,"","25-Nov-1993","3","0","39","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",11,"daystobudburst",936,936,25.5135653955933,938,922.5,44.3054439754136,1874,1858.5,69.8190093710069,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",61.5,24.33,"europe",1993,"yes","25-Nov-1993","3","0","51.6666666666667","9","9","8","16","daystobudburst","timeonly",12.332,"daystobudburst",1248,1248,34.3016081993201,984,966,49.4562542914466,2232,2214,83.7578624907667,9,9,16,8,9
"skuterud94","exp1","Betula","pendula","yes",61.5,24.33,"europe",1993,"yes","25-Nov-1993","3","0","51.6666666666667","12","12","8","16","daystobudburst","timeonly",9.697,"daystobudburst",1248,1248,34.3016081993201,984,966,49.4562542914466,2232,2214,83.7578624907667,12,12,16,8,12
"skuterud94","exp1","Betula","pendula","yes",61.5,24.33,"europe",1993,"yes","25-Nov-1993","3","0","51.6666666666667","9","9","8","16","daystobudburst","timeonly",16.506,"daystobudburst",1248,1248,34.3016081993201,984,966,49.4562542914466,2232,2214,83.7578624907667,9,9,16,8,9
"skuterud94","exp1","Betula","pendula","yes",61.5,24.33,"europe",1993,"yes","25-Nov-1993","3","0","51.6666666666667","15","15","8","16","daystobudburst","timeonly",7.471,"daystobudburst",1248,1248,34.3016081993201,984,966,49.4562542914466,2232,2214,83.7578624907667,15,15,16,8,15
"skuterud94","exp1","Betula","pendula","yes",60.5,10.166,"europe",1993,"yes","25-Nov-1993","3","0","51.6666666666667","12","12","8","16","daystobudburst","timeonly",7.359,"daystobudburst",1248,1248,34.3016081993201,984,966,49.4562542914466,2232,2214,83.7578624907667,12,12,16,8,12
"skuterud94","exp1","Betula","pendula","yes",60.5,10.166,"europe",1993,"yes","25-Nov-1993","3","0","51.6666666666667","9","9","8","16","daystobudburst","timeonly",9.518,"daystobudburst",1248,1248,34.3016081993201,984,966,49.4562542914466,2232,2214,83.7578624907667,9,9,16,8,9
"skuterud94","exp1","Betula","pendula","yes",59.666,11.33,"europe",1993,"yes","25-Nov-1993","3","0","51.6666666666667","15","15","8","16","daystobudburst","timeonly",9.041,"daystobudburst",1248,1248,34.3016081993201,984,966,49.4562542914466,2232,2214,83.7578624907667,15,15,16,8,15
"skuterud94","exp1","Betula","pendula","yes",59.666,11.33,"europe",1993,"yes","25-Nov-1993","3","0","51.6666666666667","9","9","8","16","daystobudburst","timeonly",13.881,"daystobudburst",1248,1248,34.3016081993201,984,966,49.4562542914466,2232,2214,83.7578624907667,9,9,16,8,9
"skuterud94","exp1","Betula","pendula","yes",60.5,10.166,"europe",1993,"yes","25-Nov-1993","3","0","51.6666666666667","15","15","8","16","daystobudburst","timeonly",5.988,"daystobudburst",1248,1248,34.3016081993201,984,966,49.4562542914466,2232,2214,83.7578624907667,15,15,16,8,15
"skuterud94","exp1","Betula","pendula","yes",61.5,24.33,"europe",1993,"yes","25-Nov-1993","3","0","51.6666666666667","12","12","8","16","daystobudburst","timeonly",14,"daystobudburst",1248,1248,34.3016081993201,984,966,49.4562542914466,2232,2214,83.7578624907667,12,12,16,8,12
"skuterud94","exp1","Betula","pendula","yes",59.666,11.33,"europe",1993,"yes","25-Nov-1993","3","0","51.6666666666667","12","12","8","16","daystobudburst","timeonly",11.63,"daystobudburst",1248,1248,34.3016081993201,984,966,49.4562542914466,2232,2214,83.7578624907667,12,12,16,8,12
"skuterud94","exp1","Betula","pendula","yes",61.5,24.33,"europe",1993,"yes","25-Nov-1993","3","0","51.6666666666667","15","15","8","16","daystobudburst","timeonly",10.901,"daystobudburst",1248,1248,34.3016081993201,984,966,49.4562542914466,2232,2214,83.7578624907667,15,15,16,8,15
"skuterud94","exp1","Betula","pendula","yes",60.5,10.167,"europe",1994,"","25-Nov-1993","3","0","55","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",8,"daystobudburst",1320,1320,36.3296180771032,938,922.5,44.3054439754136,2258,2242.5,80.6350620525168,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","3","0","55","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",13,"daystobudburst",1320,1320,36.3296180771032,933,944.5,46.5134897275538,2253,2264.5,82.843107804657,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","3","0","67","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",10,"daystobudburst",1608,1608,44.4416575882356,933,944.5,46.5134897275538,2541,2552.5,90.9551473157894,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",60.5,10.167,"europe",1994,"","25-Nov-1993","3","0","67","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",6,"daystobudburst",1608,1608,44.4416575882356,938,922.5,44.3054439754136,2546,2530.5,88.7471015636492,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","3","0","74","9","9","8","16","daystobudburst","timeonly",14,"daystobudburst",1776,1776,49.1736806363961,933,115.5,46.5134897275538,2709,1891.5,95.6871703639499,9,9,16,8,9
"skuterud94","exp1","Betula","pendula","yes",59.666,11.333,"europe",1994,"","25-Nov-1993","3","0","74","9","9","8","16","daystobudburst","timeonly",15,"daystobudburst",1776,1776,49.1736806363961,1001,52,53.3750101473377,2777,1828,102.548690783734,9,9,16,8,9
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","3","0","74","15","15","8","16","daystobudburst","timeonly",8,"daystobudburst",1776,1776,49.1736806363961,933,944.5,46.5134897275538,2709,2720.5,95.6871703639499,15,15,16,8,15
"skuterud94","exp1","Betula","pendula","yes",60.5,10.167,"europe",1994,"","25-Nov-1993","3","0","74","9","9","8","16","daystobudburst","timeonly",11,"daystobudburst",1776,1776,49.1736806363961,938,223,44.3054439754136,2714,1999,93.4791246118097,9,9,16,8,9
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","3","0","74","12","12","8","16","daystobudburst","timeonly",10,"daystobudburst",1776,1776,49.1736806363961,933,944.5,46.5134897275538,2709,2720.5,95.6871703639499,12,12,16,8,12
"skuterud94","exp1","Betula","pendula","yes",59.666,11.333,"europe",1994,"","25-Nov-1993","3","0","74","12","12","8","16","daystobudburst","timeonly",12,"daystobudburst",1776,1776,49.1736806363961,1001,1101,53.3750101473377,2777,2877,102.548690783734,12,12,16,8,12
"skuterud94","exp1","Betula","pendula","yes",60.5,10.167,"europe",1994,"","25-Nov-1993","3","0","74","15","15","8","16","daystobudburst","timeonly",7,"daystobudburst",1776,1776,49.1736806363961,938,922.5,44.3054439754136,2714,2698.5,93.4791246118097,15,15,16,8,15
"skuterud94","exp1","Betula","pendula","yes",60.5,10.167,"europe",1994,"","25-Nov-1993","3","0","74","12","12","8","16","daystobudburst","timeonly",8,"daystobudburst",1776,1776,49.1736806363961,938,922.5,44.3054439754136,2714,2698.5,93.4791246118097,12,12,16,8,12
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","3","0","74","15","15","8","16","daystobudburst","timeonly",11,"daystobudburst",1776,1776,49.1736806363961,933,944.5,46.5134897275538,2709,2720.5,95.6871703639499,15,15,16,8,15
"skuterud94","exp1","Betula","pendula","yes",59.666,11.333,"europe",1994,"","25-Nov-1993","3","0","74","15","15","8","16","daystobudburst","timeonly",9,"daystobudburst",1776,1776,49.1736806363961,1001,1101,53.3750101473377,2777,2877,102.548690783734,15,15,16,8,15
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","3","0","74","9","9","8","16","daystobudburst","timeonly",17,"daystobudburst",1776,1776,49.1736806363961,933,-21,46.5134897275538,2709,1755,95.6871703639499,9,9,16,8,9
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","3","0","74","12","12","8","16","daystobudburst","timeonly",14,"daystobudburst",1776,1776,49.1736806363961,933,944.5,46.5134897275538,2709,2720.5,95.6871703639499,12,12,16,8,12
"skuterud94","exp1","Betula","pendula","yes",60.5,10.167,"europe",1994,"","25-Nov-1993","3","0","98","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",3,"daystobudburst",2352,2352,65.3977596586609,938,922.5,44.3054439754136,3290,3274.5,109.703203634074,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","3","0","98","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",5,"daystobudburst",2352,2352,65.3977596586609,933,944.5,46.5134897275538,3285,3296.5,111.911249386215,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",60.5,10.167,"europe",1994,"","25-Nov-1993","6","0","111","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",NA,"daystobudburst",2664,2664,92.8341706470481,938,922.5,44.3054439754136,3602,3586.5,137.139614622462,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","6","0","111","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",NA,"daystobudburst",2664,2664,92.8341706470481,933,944.5,46.5134897275538,3597,3608.5,139.347660374602,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",60.5,10.167,"europe",1994,"","25-Nov-1993","6","0","39","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",8,"daystobudburst",936,936,32.2498908352268,938,922.5,44.3054439754136,1874,1858.5,76.5553348106403,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","6","0","39","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",13,"daystobudburst",936,936,32.2498908352268,933,944.5,46.5134897275538,1869,1880.5,78.7633805627806,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",61.5,24.33,"europe",1993,"yes","25-Nov-1993","6","0","51.6666666666667","15","15","8","16","daystobudburst","timeonly",4.591,"daystobudburst",1248,1248,42.998714672808,984,966,49.4562542914466,2232,2214,92.4549689642546,15,15,16,8,15
"skuterud94","exp1","Betula","pendula","yes",61.5,24.33,"europe",1993,"yes","25-Nov-1993","6","0","51.6666666666667","9","9","8","16","daystobudburst","timeonly",8.259,"daystobudburst",1248,1248,42.998714672808,984,966,49.4562542914466,2232,2214,92.4549689642546,9,9,16,8,9
"skuterud94","exp1","Betula","pendula","yes",61.5,24.33,"europe",1993,"yes","25-Nov-1993","6","0","51.6666666666667","9","9","8","16","daystobudburst","timeonly",12,"daystobudburst",1248,1248,42.998714672808,984,966,49.4562542914466,2232,2214,92.4549689642546,9,9,16,8,9
"skuterud94","exp1","Betula","pendula","yes",60.5,10.166,"europe",1993,"yes","25-Nov-1993","6","0","51.6666666666667","9","9","8","16","daystobudburst","timeonly",6.613,"daystobudburst",1248,1248,42.998714672808,984,966,49.4562542914466,2232,2214,92.4549689642546,9,9,16,8,9
"skuterud94","exp1","Betula","pendula","yes",59.666,11.33,"europe",1993,"yes","25-Nov-1993","6","0","51.6666666666667","12","12","8","16","daystobudburst","timeonly",7.346,"daystobudburst",1248,1248,42.998714672808,984,966,49.4562542914466,2232,2214,92.4549689642546,12,12,16,8,12
"skuterud94","exp1","Betula","pendula","yes",61.5,24.33,"europe",1993,"yes","25-Nov-1993","6","0","51.6666666666667","15","15","8","16","daystobudburst","timeonly",7.302,"daystobudburst",1248,1248,42.998714672808,984,966,49.4562542914466,2232,2214,92.4549689642546,15,15,16,8,15
"skuterud94","exp1","Betula","pendula","yes",59.666,11.33,"europe",1993,"yes","25-Nov-1993","6","0","51.6666666666667","9","9","8","16","daystobudburst","timeonly",9.247,"daystobudburst",1248,1248,42.998714672808,984,966,49.4562542914466,2232,2214,92.4549689642546,9,9,16,8,9
"skuterud94","exp1","Betula","pendula","yes",59.666,11.33,"europe",1993,"yes","25-Nov-1993","6","0","51.6666666666667","15","15","8","16","daystobudburst","timeonly",5.664,"daystobudburst",1248,1248,42.998714672808,984,966,49.4562542914466,2232,2214,92.4549689642546,15,15,16,8,15
"skuterud94","exp1","Betula","pendula","yes",60.5,10.166,"europe",1993,"yes","25-Nov-1993","6","0","51.6666666666667","12","12","8","16","daystobudburst","timeonly",4.777,"daystobudburst",1248,1248,42.998714672808,984,966,49.4562542914466,2232,2214,92.4549689642546,12,12,16,8,12
"skuterud94","exp1","Betula","pendula","yes",61.5,24.33,"europe",1993,"yes","25-Nov-1993","6","0","51.6666666666667","12","12","8","16","daystobudburst","timeonly",6.313,"daystobudburst",1248,1248,42.998714672808,984,966,49.4562542914466,2232,2214,92.4549689642546,12,12,16,8,12
"skuterud94","exp1","Betula","pendula","yes",60.5,10.166,"europe",1993,"yes","25-Nov-1993","6","0","51.6666666666667","15","15","8","16","daystobudburst","timeonly",3.678,"daystobudburst",1248,1248,42.998714672808,984,966,49.4562542914466,2232,2214,92.4549689642546,15,15,16,8,15
"skuterud94","exp1","Betula","pendula","yes",61.5,24.33,"europe",1993,"yes","25-Nov-1993","6","0","51.6666666666667","12","12","8","16","daystobudburst","timeonly",9.441,"daystobudburst",1248,1248,42.998714672808,984,966,49.4562542914466,2232,2214,92.4549689642546,12,12,16,8,12
"skuterud94","exp1","Betula","pendula","yes",60.5,10.167,"europe",1994,"","25-Nov-1993","6","0","55","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",5,"daystobudburst",1320,1320,45.9302120830574,938,922.5,44.3054439754136,2258,2242.5,90.235656058471,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","6","0","55","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",9,"daystobudburst",1320,1320,45.9302120830574,933,944.5,46.5134897275538,2253,2264.5,92.4437018106112,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","6","0","67","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",6,"daystobudburst",1608,1608,55.7018701172221,933,944.5,46.5134897275538,2541,2552.5,102.215359844776,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",60.5,10.167,"europe",1994,"","25-Nov-1993","6","0","67","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",3,"daystobudburst",1608,1608,55.7018701172221,938,922.5,44.3054439754136,2546,2530.5,100.007314092636,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",60.5,10.167,"europe",1994,"","25-Nov-1993","6","0","74","9","9","8","16","daystobudburst","timeonly",8,"daystobudburst",1776,1776,61.5648649377209,938,-7,44.3054439754136,2714,1769,105.870308913135,9,9,16,8,9
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","6","0","74","15","15","8","16","daystobudburst","timeonly",4,"daystobudburst",1776,1776,61.5648649377209,933,944.5,46.5134897275538,2709,2720.5,108.078354665275,15,15,16,8,15
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","6","0","74","12","12","8","16","daystobudburst","timeonly",6,"daystobudburst",1776,1776,61.5648649377209,933,693,46.5134897275538,2709,2469,108.078354665275,12,12,16,8,12
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","6","0","74","9","9","8","16","daystobudburst","timeonly",9,"daystobudburst",1776,1776,61.5648649377209,933,-50,46.5134897275538,2709,1726,108.078354665275,9,9,16,8,9
"skuterud94","exp1","Betula","pendula","yes",59.666,11.333,"europe",1994,"","25-Nov-1993","6","0","74","9","9","8","16","daystobudburst","timeonly",10,"daystobudburst",1776,1776,61.5648649377209,1001,763.5,53.3750101473377,2777,2539.5,114.939875085059,9,9,16,8,9
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","6","0","74","12","12","8","16","daystobudburst","timeonly",9,"daystobudburst",1776,1776,61.5648649377209,933,552.5,46.5134897275538,2709,2328.5,108.078354665275,12,12,16,8,12
"skuterud94","exp1","Betula","pendula","yes",60.5,10.167,"europe",1994,"","25-Nov-1993","6","0","74","12","12","8","16","daystobudburst","timeonly",5,"daystobudburst",1776,1776,61.5648649377209,938,740,44.3054439754136,2714,2516,105.870308913135,12,12,16,8,12
"skuterud94","exp1","Betula","pendula","yes",59.666,11.333,"europe",1994,"","25-Nov-1993","6","0","74","12","12","8","16","daystobudburst","timeonly",7,"daystobudburst",1776,1776,61.5648649377209,1001,655.5,53.3750101473377,2777,2431.5,114.939875085059,12,12,16,8,12
"skuterud94","exp1","Betula","pendula","yes",59.666,11.333,"europe",1994,"","25-Nov-1993","6","0","74","15","15","8","16","daystobudburst","timeonly",5,"daystobudburst",1776,1776,61.5648649377209,1001,1101,53.3750101473377,2777,2877,114.939875085059,15,15,16,8,15
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","6","0","74","9","9","8","16","daystobudburst","timeonly",12,"daystobudburst",1776,1776,61.5648649377209,933,774.5,46.5134897275538,2709,2550.5,108.078354665275,9,9,16,8,9
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","6","0","74","15","15","8","16","daystobudburst","timeonly",7,"daystobudburst",1776,1776,61.5648649377209,933,944.5,46.5134897275538,2709,2720.5,108.078354665275,15,15,16,8,15
"skuterud94","exp1","Betula","pendula","yes",60.5,10.167,"europe",1994,"","25-Nov-1993","6","0","74","15","15","8","16","daystobudburst","timeonly",4,"daystobudburst",1776,1776,61.5648649377209,938,922.5,44.3054439754136,2714,2698.5,105.870308913135,15,15,16,8,15
"skuterud94","exp1","Betula","pendula","yes",61.5,24.333,"europe",1994,"","25-Nov-1993","6","0","98","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",NA,"daystobudburst",2352,2352,81.1081810060504,933,944.5,46.5134897275538,3285,3296.5,127.621670733604,NA,NA,16,8,NA
"skuterud94","exp1","Betula","pendula","yes",60.5,10.167,"europe",1994,"","25-Nov-1993","6","0","98","mean of 9, 12, 15","mean of 9, 12, 15","8","16","daystobudburst","timeonly",NA,"daystobudburst",2352,2352,81.1081810060504,938,922.5,44.3054439754136,3290,3274.5,125.413624981464,NA,NA,16,8,NA
"viheraaarnio06","exp3","Betula","pendula","yes",60.45,24.93,"europe",2002,"yes","","","","0","18","18","15","9","percentbudset","99.2",NA,"otherpercents",0,0,0,NA,NA,NA,0,0,0,18,18,9,15,18
"viheraaarnio06","exp1","Betula","pendula","yes",67.73,24.93,"europe",2002,"yes","","","","0","18","18","21","3","percentbudset","27.42",NA,"otherpercents",0,0,0,NA,NA,NA,0,0,0,18,18,3,21,18
"viheraaarnio06","exp1","Betula","pendula","yes",67.73,24.93,"europe",2002,"yes","","","","0","18","18","20","4","percentbudset","41.87",NA,"otherpercents",0,0,0,NA,NA,NA,0,0,0,18,18,4,20,18
"viheraaarnio06","exp2","Betula","pendula","yes",60.45,24.93,"europe",2002,"yes","","","","0","18","18","19","5","percentbudset","45.85",NA,"otherpercents",0,0,0,NA,NA,NA,0,0,0,18,18,5,19,18
"viheraaarnio06","exp2","Betula","pendula","yes",60.45,24.93,"europe",2002,"yes","","","","0","18","18","17","7","percentbudset","61.78",NA,"otherpercents",0,0,0,NA,NA,NA,0,0,0,18,18,7,17,18
"viheraaarnio06","exp2","Betula","pendula","yes",60.45,24.93,"europe",2002,"yes","","","","0","18","18","16","8","percentbudset","84.64",NA,"otherpercents",0,0,0,NA,NA,NA,0,0,0,18,18,8,16,18
"viheraaarnio06","exp3","Betula","pendula","yes",60.45,24.93,"europe",2002,"yes","","","","0","18","18","16","8","percentbudset","86.24",NA,"otherpercents",0,0,0,NA,NA,NA,0,0,0,18,18,8,16,18
"viheraaarnio06","exp3","Betula","pendula","yes",67.73,24.93,"europe",2002,"yes","","","","0","18","18","22","2","percentbudset","40.5",NA,"otherpercents",0,0,0,NA,NA,NA,0,0,0,18,18,2,22,18
"viheraaarnio06","exp3","Betula","pendula","yes",67.73,24.93,"europe",2002,"yes","","","","0","18","18","21","3","percentbudset","58.59",NA,"otherpercents",0,0,0,NA,NA,NA,0,0,0,18,18,3,21,18
"viheraaarnio06","exp3","Betula","pendula","yes",67.73,24.93,"europe",2002,"yes","","","","0","18","18","19","5","percentbudset","84.3",NA,"otherpercents",0,0,0,NA,NA,NA,0,0,0,18,18,5,19,18
"viheraaarnio06","exp2","Betula","pendula","yes",67.73,24.93,"europe",2002,"yes","","","","0","18","18","21","3","percentbudset","52.9",NA,"otherpercents",0,0,0,NA,NA,NA,0,0,0,18,18,3,21,18
"viheraaarnio06","exp3","Betula","pendula","yes",60.45,24.93,"europe",2002,"yes","","","","0","18","18","19","5","percentbudset","21.05",NA,"otherpercents",0,0,0,NA,NA,NA,0,0,0,18,18,5,19,18
"viheraaarnio06","exp3","Betula","pendula","yes",67.73,24.93,"europe",2002,"yes","","","","0","18","18","21","3","percentbudset","47.67",NA,"otherpercents",0,0,0,NA,NA,NA,0,0,0,18,18,3,21,18
"viheraaarnio06","exp1","Betula","pendula","yes",60.45,24.93,"europe",2002,"yes","","","","0","18","18","17","7","percentbudset","44.48",NA,"otherpercents",0,0,0,NA,NA,NA,0,0,0,18,18,7,17,18
"viheraaarnio06","exp1","Betula","pendula","yes",60.45,24.93,"europe",2002,"yes","","","","0","18","18","16","8","percentbudset","68.6",NA,"otherpercents",0,0,0,NA,NA,NA,0,0,0,18,18,8,16,18
"viheraaarnio06","exp1","Betula","pendula","yes",67.73,24.93,"europe",2002,"yes","","","","0","18","18","20","4","percentbudset","34.93",NA,"otherpercents",0,0,0,NA,NA,NA,0,0,0,18,18,4,20,18
"viheraaarnio06","exp2","Betula","pendula","yes",60.45,24.93,"europe",2002,"yes","","","","0","18","18","18","6","percentbudset","45.39",NA,"otherpercents",0,0,0,NA,NA,NA,0,0,0,18,18,6,18,18
"viheraaarnio06","exp2","Betula","pendula","yes",60.45,24.93,"europe",2002,"yes","","","","0","18","18","17","7","percentbudset","69.06",NA,"otherpercents",0,0,0,NA,NA,NA,0,0,0,18,18,7,17,18
"viheraaarnio06","exp2","Betula","pendula","yes",67.73,24.93,"europe",2002,"yes","","","","0","18","18","23","1","percentbudset","27.08",NA,"otherpercents",0,0,0,NA,NA,NA,0,0,0,18,18,1,23,18
"viheraaarnio06","exp2","Betula","pendula","yes",67.73,24.93,"europe",2002,"yes","","","","0","18","18","21","3","percentbudset","50.74",NA,"otherpercents",0,0,0,NA,NA,NA,0,0,0,18,18,3,21,18
"viheraaarnio06","exp3","Betula","pendula","yes",60.45,24.93,"europe",2002,"yes","","","","0","18","18","17","7","percentbudset","60.07",NA,"otherpercents",0,0,0,NA,NA,NA,0,0,0,18,18,7,17,18
"viheraaarnio06","exp3","Betula","pendula","yes",67.73,24.93,"europe",2002,"yes","","","","0","18","18","23","1","percentbudset","39.14",NA,"otherpercents",0,0,0,NA,NA,NA,0,0,0,18,18,1,23,18
"viheraaarnio06","exp3","Betula","pendula","yes",67.73,24.93,"europe",2002,"yes","","","","0","18","18","20","4","percentbudset","66.55",NA,"otherpercents",0,0,0,NA,NA,NA,0,0,0,18,18,4,20,18
"viheraaarnio06","exp1","Betula","pendula","yes",60.45,24.93,"europe",2002,"yes","","","","0","18","18","16","8","percentbudset","67.46",NA,"otherpercents",0,0,0,NA,NA,NA,0,0,0,18,18,8,16,18
"viheraaarnio06","exp2","Betula","pendula","yes",67.73,24.93,"europe",2002,"yes","","","","0","18","18","19","5","percentbudset","71.67",NA,"otherpercents",0,0,0,NA,NA,NA,0,0,0,18,18,5,19,18
"viheraaarnio06","exp1","Betula","pendula","yes",60.45,24.93,"europe",2002,"yes","","","","0","18","18","17","7","percentbudset","36.75",NA,"otherpercents",0,0,0,NA,NA,NA,0,0,0,18,18,7,17,18
"viheraaarnio06","exp1","Betula","pendula","yes",67.73,24.93,"europe",2002,"yes","","","","0","18","18","21","3","percentbudset","9.9",NA,"otherpercents",0,0,0,NA,NA,NA,0,0,0,18,18,3,21,18
"viheraaarnio06","exp3","Betula","pendula","yes",60.45,24.93,"europe",2002,"yes","","","","0","18","18","18","6","percentbudset","28.33",NA,"otherpercents",0,0,0,NA,NA,NA,0,0,0,18,18,6,18,18
"viheraaarnio06","exp3","Betula","pendula","yes",60.45,24.93,"europe",2002,"yes","","","","0","18","18","17","7","percentbudset","77.82",NA,"otherpercents",0,0,0,NA,NA,NA,0,0,0,18,18,7,17,18
"viheraaarnio06","exp2","Betula","pendula","yes",60.45,24.93,"europe",2002,"yes","","","","0","18","18","15","9","percentbudset","97.16",NA,"otherpercents",0,0,0,NA,NA,NA,0,0,0,18,18,9,15,18
"viheraaarnio06","exp2","Betula","pendula","yes",67.73,24.93,"europe",2002,"yes","","","","0","18","18","22","2","percentbudset","38",NA,"otherpercents",0,0,0,NA,NA,NA,0,0,0,18,18,2,22,18
